postcode,Name,Address
3786-vic,Family Medical Practice,"Family Medical Practice, 84 Springvale Road, Springvale VIC 3171, Australia"
3787-vic,Greater Knox Family Practice,"Greater Knox Family Practice, 43 Boronia Road, Boronia VIC 3155, Australia"
3787-vic,Mooroolbark Superclinic,"Mooroolbark Superclinic, 108 Brice Avenue, Mooroolbark VIC 3138, Australia"
3787-vic,Family Medical Practice,"Family Medical Practice, 84 Springvale Road, Springvale VIC 3171, Australia"
3788-vic,Greater Knox Family Practice,"Greater Knox Family Practice, 43 Boronia Road, Boronia VIC 3155, Australia"
3788-vic,Mooroolbark Superclinic,"Mooroolbark Superclinic, 108 Brice Avenue, Mooroolbark VIC 3138, Australia"
3788-vic,Family Medical Practice,"Family Medical Practice, 84 Springvale Road, Springvale VIC 3171, Australia"
3789-vic,Greater Knox Family Practice,"Greater Knox Family Practice, 43 Boronia Road, Boronia VIC 3155, Australia"
3789-vic,Mooroolbark Superclinic,"Mooroolbark Superclinic, 108 Brice Avenue, Mooroolbark VIC 3138, Australia"
3789-vic,Somerville Road Medical Centre,"Somerville Road Medical Centre, 133 Somerville Road, Hampton Park VIC 3976, Australia"
3790-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3790-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3790-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3791-vic,Greater Knox Family Practice,"Greater Knox Family Practice, 43 Boronia Road, Boronia VIC 3155, Australia"
3791-vic,Mooroolbark Superclinic,"Mooroolbark Superclinic, 108 Brice Avenue, Mooroolbark VIC 3138, Australia"
3791-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
3792-vic,Greater Knox Family Practice,"Greater Knox Family Practice, 43 Boronia Road, Boronia VIC 3155, Australia"
3792-vic,Mooroolbark Superclinic,"Mooroolbark Superclinic, 108 Brice Avenue, Mooroolbark VIC 3138, Australia"
3792-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
3793-vic,Greater Knox Family Practice,"Greater Knox Family Practice, 43 Boronia Road, Boronia VIC 3155, Australia"
3793-vic,Mooroolbark Superclinic,"Mooroolbark Superclinic, 108 Brice Avenue, Mooroolbark VIC 3138, Australia"
3793-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
3794-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3794-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3794-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3795-vic,Mooroolbark Superclinic,"Mooroolbark Superclinic, 108 Brice Avenue, Mooroolbark VIC 3138, Australia"
3795-vic,Greater Knox Family Practice,"Greater Knox Family Practice, 43 Boronia Road, Boronia VIC 3155, Australia"
3795-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
3796-vic,Mooroolbark Superclinic,"Mooroolbark Superclinic, 108 Brice Avenue, Mooroolbark VIC 3138, Australia"
3796-vic,Greater Knox Family Practice,"Greater Knox Family Practice, 43 Boronia Road, Boronia VIC 3155, Australia"
3796-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3797-vic,Mooroolbark Superclinic,"Mooroolbark Superclinic, 108 Brice Avenue, Mooroolbark VIC 3138, Australia"
3797-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
3797-vic,Greater Knox Family Practice,"Greater Knox Family Practice, 43 Boronia Road, Boronia VIC 3155, Australia"
3798-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3798-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3798-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3799-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3799-vic,Mooroolbark Superclinic,"Mooroolbark Superclinic, 108 Brice Avenue, Mooroolbark VIC 3138, Australia"
3799-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
3800-vic,Family Medical Practice,"Family Medical Practice, 84 Springvale Road, Springvale VIC 3171, Australia"
3800-vic,Medical Centre Dr DC John Ho,"Medical Centre Dr DC John Ho, 16 Balmoral Avenue, Springvale VIC 3171, Australia"
3800-vic,Dr Ley Chea,"Dr Ley Chea, St Johns Avenue, Springvale VIC 3171, Australia"
3802-vic,Better Health Family Clinic,"Better Health Family Clinic, 127-129 Somerville Road, Hampton Park VIC 3976, Australia"
3802-vic,Somerville Road Medical Centre,"Somerville Road Medical Centre, 133 Somerville Road, Hampton Park VIC 3976, Australia"
3802-vic,Family Medical Practice,"Family Medical Practice, 84 Springvale Road, Springvale VIC 3171, Australia"
3803-vic,Better Health Family Clinic,"Better Health Family Clinic, 127-129 Somerville Road, Hampton Park VIC 3976, Australia"
3803-vic,Somerville Road Medical Centre,"Somerville Road Medical Centre, 133 Somerville Road, Hampton Park VIC 3976, Australia"
3803-vic,20 Windsor Specialist Centre,"20 Windsor Specialist Centre, 20 Windsor Avenue, Springvale VIC 3171, Australia"
3804-vic,Somerville Road Medical Centre,"Somerville Road Medical Centre, 133 Somerville Road, Hampton Park VIC 3976, Australia"
3804-vic,Better Health Family Clinic,"Better Health Family Clinic, 127-129 Somerville Road, Hampton Park VIC 3976, Australia"
3804-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
3805-vic,Somerville Road Medical Centre,"Somerville Road Medical Centre, 133 Somerville Road, Hampton Park VIC 3976, Australia"
3805-vic,Better Health Family Clinic,"Better Health Family Clinic, 127-129 Somerville Road, Hampton Park VIC 3976, Australia"
3805-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
3806-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
3806-vic,Somerville Road Medical Centre,"Somerville Road Medical Centre, 133 Somerville Road, Hampton Park VIC 3976, Australia"
3806-vic,Better Health Family Clinic,"Better Health Family Clinic, 127-129 Somerville Road, Hampton Park VIC 3976, Australia"
3807-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
3807-vic,Somerville Road Medical Centre,"Somerville Road Medical Centre, 133 Somerville Road, Hampton Park VIC 3976, Australia"
3807-vic,Better Health Family Clinic,"Better Health Family Clinic, 127-129 Somerville Road, Hampton Park VIC 3976, Australia"
3808-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
3808-vic,Somerville Road Medical Centre,"Somerville Road Medical Centre, 133 Somerville Road, Hampton Park VIC 3976, Australia"
3808-vic,Better Health Family Clinic,"Better Health Family Clinic, 127-129 Somerville Road, Hampton Park VIC 3976, Australia"
3809-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
3809-vic,Somerville Road Medical Centre,"Somerville Road Medical Centre, 133 Somerville Road, Hampton Park VIC 3976, Australia"
3809-vic,Better Health Family Clinic,"Better Health Family Clinic, 127-129 Somerville Road, Hampton Park VIC 3976, Australia"
3810-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
3810-vic,Somerville Road Medical Centre,"Somerville Road Medical Centre, 133 Somerville Road, Hampton Park VIC 3976, Australia"
3810-vic,Better Health Family Clinic,"Better Health Family Clinic, 127-129 Somerville Road, Hampton Park VIC 3976, Australia"
3811-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3811-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3811-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3812-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
3812-vic,Somerville Road Medical Centre,"Somerville Road Medical Centre, 133 Somerville Road, Hampton Park VIC 3976, Australia"
3812-vic,Better Health Family Clinic,"Better Health Family Clinic, 127-129 Somerville Road, Hampton Park VIC 3976, Australia"
3813-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
3813-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
3813-vic,Somerville Road Medical Centre,"Somerville Road Medical Centre, 133 Somerville Road, Hampton Park VIC 3976, Australia"
3814-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
3814-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
3814-vic,Somerville Road Medical Centre,"Somerville Road Medical Centre, 133 Somerville Road, Hampton Park VIC 3976, Australia"
3815-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
3815-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
3815-vic,Somerville Road Medical Centre,"Somerville Road Medical Centre, 133 Somerville Road, Hampton Park VIC 3976, Australia"
3816-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
3816-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
3816-vic,Somerville Road Medical Centre,"Somerville Road Medical Centre, 133 Somerville Road, Hampton Park VIC 3976, Australia"
3817-vic,Me Clinic Plastic Surgery,"Me Clinic Plastic Surgery, Moama Road, Malvern East VIC 3145, Australia"
3817-vic,Carnegie Central,"Carnegie Central, 2-18 Koornang Road, Carnegie VIC 3163, Australia"
3817-vic,Acupuncture,"Acupuncture, Dandenong Road, Murrumbeena VIC 3163, Australia"
3818-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
3818-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
3818-vic,Somerville Road Medical Centre,"Somerville Road Medical Centre, 133 Somerville Road, Hampton Park VIC 3976, Australia"
3819-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3819-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3819-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3820-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
3820-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
3820-vic,Somerville Road Medical Centre,"Somerville Road Medical Centre, 133 Somerville Road, Hampton Park VIC 3976, Australia"
3821-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
3821-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
3821-vic,Somerville Road Medical Centre,"Somerville Road Medical Centre, 133 Somerville Road, Hampton Park VIC 3976, Australia"
3822-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
3822-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
3822-vic,Somerville Road Medical Centre,"Somerville Road Medical Centre, 133 Somerville Road, Hampton Park VIC 3976, Australia"
3823-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
3823-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
3823-vic,Somerville Road Medical Centre,"Somerville Road Medical Centre, 133 Somerville Road, Hampton Park VIC 3976, Australia"
3824-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
3824-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
3824-vic,Somerville Road Medical Centre,"Somerville Road Medical Centre, 133 Somerville Road, Hampton Park VIC 3976, Australia"
3825-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
3825-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3825-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
3826-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3826-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3826-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3827-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3827-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3827-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3828-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3828-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3828-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3829-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3829-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3829-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3830-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3830-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3830-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3831-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
3831-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
3831-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3832-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
3832-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3832-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
3833-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
3833-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3833-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
3834-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3834-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3834-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3835-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
3835-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
3835-vic,Somerville Road Medical Centre,"Somerville Road Medical Centre, 133 Somerville Road, Hampton Park VIC 3976, Australia"
3836-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3836-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3836-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3837-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3837-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3837-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3838-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3838-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3838-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3839-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3839-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3839-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3840-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
3840-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
3840-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3841-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3841-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3841-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3842-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
3842-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
3842-vic,Somerville Road Medical Centre,"Somerville Road Medical Centre, 133 Somerville Road, Hampton Park VIC 3976, Australia"
3843-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3843-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3843-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3844-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
3844-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
3844-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3845-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3845-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3845-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3846-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3846-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3846-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3847-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
3847-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3847-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
3848-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3848-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3848-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3849-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3849-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3849-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3850-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
3850-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3850-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
3851-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
3851-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3851-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
3852-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
3852-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3852-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
3853-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3853-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3853-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3854-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
3854-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3854-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
3855-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3855-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3855-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3856-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
3856-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3856-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
3857-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
3857-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3857-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
3858-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3858-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
3858-vic,Mooroolbark Superclinic,"Mooroolbark Superclinic, 108 Brice Avenue, Mooroolbark VIC 3138, Australia"
3859-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
3859-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3859-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
3860-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
3860-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3860-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
3861-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3861-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3861-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3862-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
3862-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3862-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
3863-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3863-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3863-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3864-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
3864-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3864-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
3865-vic,Gladstone Street Medical Center,"Gladstone Street Medical Center, 46 Gladstone Street, Warragul VIC 3820, Australia"
3865-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3865-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
3866-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
